,traveller_unique_ID,Passage_unique_ID,passage_timestamp,air_mode,referral_to_secondary_ind,location_code,loc_encode,last_90d_air_passage_count,last_90d_referral_count,last_90d_location_count
7740,H,21504,2015-12-14T03:02:49Z,False,0,L1,0,0.0,0.0,6.0
7741,D,21505,2015-12-14T06:16:21Z,True,0,L1,0,90.0,0.0,6.0
7742,J,21506,2015-12-14T10:29:52Z,False,0,L4,3,1.0,1.0,6.0
7743,J,21507,2015-12-14T11:34:51Z,False,0,L4,3,1.0,1.0,6.0
7744,J,21508,2015-12-14T12:35:26Z,False,0,L1,0,1.0,1.0,6.0
7745,G,21509,2015-12-14T14:49:18Z,False,0,L4,3,0.0,1.0,6.0
7746,F,21510,2015-12-14T15:49:27Z,False,0,L4,3,0.0,0.0,7.0
7747,J,21511,2015-12-14T16:24:09Z,False,0,L4,3,1.0,1.0,6.0
7748,I,21512,2015-12-14T16:26:16Z,False,0,L1,0,0.0,0.0,6.0
7749,H,21513,2015-12-14T17:12:53Z,False,0,L1,0,0.0,0.0,6.0
7750,G,21514,2015-12-14T17:50:02Z,False,0,L1,0,0.0,1.0,6.0
7751,F,21515,2015-12-14T19:29:32Z,False,0,L3,2,0.0,0.0,7.0
7752,G,21516,2015-12-14T20:28:04Z,False,0,L4,3,0.0,1.0,6.0
7753,C,21517,2015-12-14T21:27:02Z,False,1,L6,5,0.0,30.0,6.0
7754,J,21518,2015-12-14T22:43:11Z,False,0,L3,2,1.0,1.0,6.0
7755,F,21519,2015-12-14T22:52:54Z,False,0,L4,3,0.0,0.0,7.0
7756,I,21520,2015-12-14T22:55:11Z,False,0,L2,1,0.0,0.0,6.0
7757,H,21521,2015-12-14T23:21:13Z,False,0,L1,0,0.0,0.0,6.0
7758,J,21522,2015-12-15T00:50:33Z,False,0,L1,0,1.0,1.0,6.0
7759,G,21523,2015-12-15T01:20:24Z,False,0,L4,3,0.0,1.0,6.0
7760,F,21524,2015-12-15T03:09:54Z,False,0,L4,3,0.0,0.0,7.0
7761,B,21525,2015-12-15T03:24:53Z,True,1,L4,3,75.0,35.0,6.0
7762,G,21526,2015-12-15T14:23:01Z,False,0,L4,3,0.0,1.0,6.0
7763,F,21527,2015-12-15T15:57:20Z,False,0,L2,1,0.0,0.0,7.0
7764,I,21528,2015-12-15T16:40:05Z,False,0,L1,0,0.0,0.0,6.0
7765,G,21529,2015-12-15T21:10:48Z,False,0,L1,0,0.0,1.0,6.0
7766,F,21530,2015-12-15T21:23:14Z,False,0,L1,0,0.0,0.0,7.0
7767,H,21531,2015-12-15T21:44:39Z,False,0,L1,0,0.0,0.0,6.0
7768,B,21532,2015-12-15T21:58:12Z,True,1,L5,4,76.0,36.0,6.0
7769,C,21533,2015-12-15T22:21:01Z,False,1,L5,4,0.0,31.0,6.0
7770,E,21534,2015-12-15T23:25:03Z,True,0,L6,5,72.0,0.0,6.0
7771,F,21535,2015-12-16T00:35:43Z,False,0,L4,3,0.0,0.0,7.0
7772,G,21536,2015-12-16T00:36:58Z,False,0,L2,1,0.0,1.0,6.0
7773,I,21537,2015-12-16T01:02:59Z,False,0,L2,1,0.0,0.0,6.0
7774,H,21538,2015-12-16T01:32:13Z,False,0,L4,3,0.0,0.0,6.0
7775,G,21539,2015-12-16T02:02:12Z,False,0,L1,0,0.0,1.0,6.0
7776,J,21540,2015-12-16T13:39:08Z,False,0,L3,2,1.0,1.0,6.0
7777,J,21541,2015-12-16T15:23:57Z,False,0,L1,0,1.0,1.0,6.0
7778,J,21542,2015-12-16T16:58:53Z,False,0,L1,0,1.0,1.0,6.0
7779,I,21543,2015-12-16T17:21:28Z,False,0,L1,0,0.0,0.0,6.0
7780,G,21544,2015-12-16T17:49:10Z,False,0,L1,0,0.0,1.0,6.0
7781,J,21545,2015-12-16T19:07:58Z,False,0,L4,3,1.0,1.0,6.0
7782,I,21546,2015-12-16T20:08:08Z,False,0,L3,2,0.0,0.0,6.0
7783,E,21547,2015-12-16T20:17:22Z,True,0,L1,0,72.0,0.0,6.0
7784,H,21548,2015-12-16T20:18:50Z,False,0,L3,2,0.0,0.0,6.0
7785,B,21549,2015-12-16T20:54:55Z,True,1,L1,0,77.0,37.0,6.0
7786,I,21550,2015-12-16T21:46:09Z,False,0,L2,1,0.0,0.0,6.0
7787,G,21551,2015-12-16T22:12:22Z,False,0,L1,0,0.0,1.0,6.0
7788,J,21552,2015-12-16T22:41:32Z,False,0,L4,3,1.0,1.0,6.0
7789,F,21553,2015-12-16T22:50:52Z,False,0,L3,2,0.0,0.0,7.0
7790,J,21554,2015-12-17T00:01:47Z,False,0,L1,0,1.0,1.0,6.0
7791,I,21555,2015-12-17T00:11:06Z,False,0,L1,0,0.0,0.0,6.0
7792,H,21556,2015-12-17T00:53:18Z,False,0,L3,2,0.0,0.0,6.0
7793,G,21557,2015-12-17T02:09:48Z,False,0,L4,3,0.0,1.0,6.0
7794,H,21558,2015-12-17T03:33:23Z,False,0,L1,0,0.0,0.0,6.0
7795,I,21559,2015-12-17T03:38:45Z,False,0,L4,3,0.0,0.0,6.0
7796,E,21560,2015-12-17T03:53:32Z,True,0,L1,0,72.0,0.0,6.0
7797,D,21561,2015-12-17T08:48:15Z,True,0,L3,2,88.0,0.0,6.0
7798,G,21562,2015-12-17T14:30:35Z,False,0,L1,0,0.0,1.0,6.0
7799,J,21563,2015-12-17T14:54:43Z,False,0,L3,2,1.0,1.0,6.0
7800,F,21564,2015-12-17T15:55:58Z,False,0,L1,0,0.0,0.0,7.0
7801,I,21565,2015-12-17T16:21:41Z,False,0,L1,0,0.0,0.0,6.0
7802,F,21566,2015-12-17T17:07:08Z,False,0,L1,0,0.0,0.0,7.0
7803,G,21567,2015-12-17T17:49:06Z,False,0,L1,0,0.0,1.0,6.0
7804,B,21568,2015-12-17T19:59:05Z,True,1,L5,4,77.0,38.0,6.0
7805,J,21569,2015-12-17T21:02:03Z,False,0,L1,0,1.0,1.0,6.0
7806,G,21570,2015-12-17T21:39:50Z,False,0,L3,2,0.0,1.0,6.0
7807,C,21571,2015-12-17T22:13:12Z,False,1,L1,0,0.0,32.0,6.0
7808,J,21572,2015-12-17T22:35:05Z,False,0,L1,0,1.0,1.0,6.0
7809,H,21573,2015-12-17T22:59:11Z,False,0,L1,0,0.0,0.0,6.0
7810,I,21574,2015-12-17T23:30:03Z,False,0,L1,0,0.0,0.0,6.0
7811,G,21575,2015-12-17T23:48:27Z,False,0,L5,4,0.0,1.0,6.0
7812,J,21576,2015-12-18T00:08:13Z,False,0,L1,0,1.0,1.0,6.0
7813,G,21577,2015-12-18T01:45:50Z,False,0,L4,3,0.0,1.0,6.0
7814,F,21578,2015-12-18T01:54:16Z,False,0,L3,2,0.0,0.0,7.0
7815,I,21579,2015-12-18T02:14:27Z,False,0,L4,3,0.0,0.0,6.0
7816,H,21580,2015-12-18T03:55:20Z,False,0,L5,4,0.0,0.0,6.0
7817,B,21581,2015-12-18T04:09:03Z,True,1,L1,0,78.0,39.0,6.0
7818,E,21582,2015-12-18T04:23:48Z,True,0,L1,0,71.0,0.0,6.0
7819,D,21583,2015-12-18T06:48:49Z,True,0,L1,0,87.0,0.0,6.0
7820,J,21584,2015-12-18T13:27:07Z,False,0,L5,4,1.0,1.0,6.0
7821,G,21585,2015-12-18T14:36:25Z,False,0,L3,2,0.0,1.0,6.0
7822,J,21586,2015-12-18T15:13:38Z,False,0,L1,0,1.0,1.0,6.0
7823,F,21587,2015-12-18T15:57:02Z,False,0,L3,2,0.0,0.0,7.0
7824,I,21588,2015-12-18T16:32:39Z,False,0,L4,3,0.0,0.0,6.0
7825,G,21589,2015-12-18T16:47:59Z,False,0,L4,3,0.0,1.0,6.0
7826,F,21590,2015-12-18T18:34:07Z,False,0,L2,1,0.0,0.0,7.0
7827,F,21591,2015-12-18T19:14:18Z,False,0,L3,2,0.0,0.0,7.0
7828,H,21592,2015-12-18T19:57:46Z,False,0,L1,0,0.0,0.0,6.0
7829,I,21593,2015-12-18T20:35:01Z,False,0,L2,1,0.0,0.0,6.0
7830,E,21594,2015-12-18T22:16:03Z,True,0,L4,3,72.0,0.0,6.0
7831,F,21595,2015-12-18T22:33:16Z,False,0,L1,0,0.0,0.0,7.0
7832,J,21596,2015-12-18T22:40:16Z,False,0,L3,2,1.0,1.0,6.0
7833,J,21597,2015-12-19T00:13:09Z,False,0,L5,4,1.0,1.0,6.0
7834,I,21598,2015-12-19T00:14:32Z,False,0,L1,0,0.0,0.0,6.0
7835,H,21599,2015-12-19T00:31:47Z,False,0,L5,4,0.0,0.0,6.0
7836,C,21600,2015-12-19T00:55:12Z,False,1,L4,3,0.0,33.0,6.0
7837,G,21601,2015-12-19T01:24:15Z,False,0,L4,3,0.0,1.0,6.0
7838,I,21602,2015-12-19T03:24:32Z,False,0,L3,2,0.0,0.0,6.0
7839,E,21603,2015-12-19T04:10:08Z,True,0,L4,3,72.0,0.0,6.0
7840,D,21604,2015-12-19T08:44:24Z,True,0,L2,1,87.0,0.0,6.0
7841,J,21605,2015-12-19T13:35:18Z,False,0,L3,2,1.0,1.0,6.0
7842,J,21606,2015-12-19T14:49:20Z,False,0,L5,4,1.0,1.0,6.0
7843,I,21607,2015-12-19T17:02:49Z,False,0,L1,0,0.0,0.0,6.0
7844,F,21608,2015-12-19T17:25:06Z,False,0,L1,0,0.0,0.0,7.0
7845,H,21609,2015-12-19T17:39:39Z,False,0,L4,3,0.0,0.0,6.0
7846,C,21610,2015-12-19T18:07:37Z,False,1,L3,2,0.0,34.0,6.0
7847,J,21611,2015-12-19T21:32:51Z,False,0,L4,3,1.0,1.0,6.0
7848,H,21612,2015-12-19T23:03:46Z,False,0,L2,1,0.0,0.0,6.0
7849,J,21613,2015-12-19T23:16:06Z,False,0,L3,2,1.0,1.0,6.0
7850,F,21614,2015-12-19T23:26:29Z,False,0,L1,0,0.0,0.0,7.0
7851,B,21615,2015-12-20T00:19:09Z,True,1,L4,3,78.0,40.0,6.0
7852,I,21616,2015-12-20T01:37:47Z,False,0,L2,1,0.0,0.0,6.0
7853,G,21617,2015-12-20T03:18:16Z,False,0,L4,3,0.0,1.0,6.0
7854,D,21618,2015-12-20T03:52:08Z,True,0,L1,0,87.0,0.0,6.0
7855,B,21619,2015-12-20T07:08:07Z,True,1,L1,0,79.0,41.0,6.0
7856,F,21620,2015-12-20T16:23:15Z,False,0,L1,0,0.0,0.0,7.0
7857,I,21621,2015-12-20T17:39:40Z,False,0,L3,2,0.0,0.0,6.0
7858,E,21622,2015-12-20T17:54:24Z,True,0,L4,3,73.0,0.0,6.0
7859,J,21623,2015-12-20T19:05:09Z,False,0,L1,0,1.0,1.0,6.0
7860,I,21624,2015-12-20T20:07:57Z,False,0,L1,0,0.0,0.0,6.0
7861,I,21625,2015-12-20T23:16:25Z,False,0,L5,4,0.0,0.0,6.0
7862,F,21626,2015-12-20T23:44:04Z,False,0,L3,2,0.0,0.0,7.0
7863,H,21627,2015-12-20T23:56:52Z,False,0,L1,0,0.0,0.0,6.0
7864,H,21628,2015-12-21T01:47:04Z,False,0,L1,0,0.0,0.0,6.0
7865,E,21629,2015-12-21T04:23:28Z,True,0,L4,3,73.0,0.0,6.0
7866,F,21630,2015-12-21T05:23:14Z,False,0,L1,0,0.0,0.0,6.0
7867,H,21631,2015-12-21T06:10:27Z,False,0,L4,3,0.0,0.0,6.0
7868,J,21632,2015-12-21T10:44:00Z,False,0,L1,0,1.0,1.0,6.0
7869,J,21633,2015-12-21T12:04:30Z,False,0,L6,5,1.0,1.0,6.0
7870,J,21634,2015-12-21T13:06:47Z,False,0,L5,4,1.0,1.0,6.0
7871,E,21635,2015-12-21T13:57:07Z,True,0,L4,3,74.0,0.0,6.0
7872,G,21636,2015-12-21T14:29:09Z,False,0,L1,0,0.0,1.0,6.0
7873,I,21637,2015-12-21T15:31:43Z,False,0,L1,0,0.0,0.0,6.0
7874,J,21638,2015-12-21T16:21:35Z,False,0,L2,1,1.0,1.0,6.0
7875,G,21639,2015-12-21T16:40:15Z,False,0,L1,0,0.0,1.0,6.0
7876,F,21640,2015-12-21T17:16:34Z,False,0,L1,0,0.0,0.0,6.0
7877,G,21641,2015-12-21T18:48:59Z,False,0,L1,0,0.0,1.0,6.0
7878,H,21642,2015-12-21T19:30:25Z,False,0,L1,0,0.0,0.0,6.0
7879,G,21643,2015-12-21T20:29:12Z,False,0,L5,4,0.0,1.0,6.0
7880,E,21644,2015-12-21T21:42:02Z,True,0,L1,0,75.0,0.0,6.0
7881,J,21645,2015-12-21T22:36:58Z,False,0,L1,0,1.0,1.0,6.0
7882,G,21646,2015-12-21T23:15:12Z,False,0,L2,1,0.0,1.0,6.0
7883,C,21647,2015-12-21T23:44:21Z,False,1,L1,0,0.0,35.0,6.0
7884,H,21648,2015-12-22T00:56:19Z,False,0,L1,0,0.0,0.0,6.0
7885,G,21649,2015-12-22T01:08:06Z,False,0,L5,4,0.0,1.0,6.0
7886,G,21650,2015-12-22T01:42:24Z,False,0,L5,4,0.0,1.0,6.0
7887,J,21651,2015-12-22T01:55:12Z,False,0,L1,0,1.0,1.0,6.0
7888,I,21652,2015-12-22T02:15:30Z,False,0,L5,4,0.0,0.0,6.0
7889,D,21653,2015-12-22T04:47:56Z,True,0,L4,3,86.0,0.0,6.0
7890,J,21654,2015-12-22T13:35:31Z,False,0,L1,0,1.0,1.0,6.0
7891,J,21655,2015-12-22T14:57:59Z,False,0,L3,2,1.0,1.0,6.0
7892,G,21656,2015-12-22T17:39:25Z,False,0,L1,0,0.0,1.0,6.0
7893,F,21657,2015-12-22T21:07:17Z,False,0,L4,3,0.0,0.0,6.0
7894,H,21658,2015-12-22T21:09:58Z,False,0,L5,4,0.0,0.0,6.0
7895,C,21659,2015-12-22T22:11:46Z,False,1,L3,2,0.0,36.0,6.0
7896,J,21660,2015-12-22T22:35:42Z,False,0,L1,0,1.0,1.0,6.0
7897,H,21661,2015-12-23T00:03:58Z,False,0,L1,0,0.0,0.0,6.0
7898,G,21662,2015-12-23T01:05:32Z,False,0,L1,0,0.0,1.0,6.0
7899,F,21663,2015-12-23T01:45:02Z,False,0,L5,4,0.0,0.0,6.0
7900,E,21664,2015-12-23T02:16:32Z,True,0,L1,0,75.0,0.0,6.0
7901,H,21665,2015-12-23T04:02:04Z,False,0,L2,1,0.0,0.0,6.0
7902,J,21666,2015-12-23T04:11:53Z,False,0,L1,0,1.0,1.0,6.0
7903,D,21667,2015-12-23T04:47:17Z,True,0,L1,0,86.0,0.0,6.0
7904,J,21668,2015-12-23T13:21:15Z,False,0,L2,1,1.0,1.0,6.0
7905,J,21669,2015-12-23T15:05:52Z,False,0,L2,1,1.0,1.0,6.0
7906,G,21670,2015-12-23T15:31:04Z,False,0,L3,2,0.0,1.0,6.0
7907,G,21671,2015-12-23T17:06:27Z,False,0,L1,0,0.0,1.0,6.0
7908,G,21672,2015-12-23T19:02:40Z,False,0,L3,2,0.0,1.0,6.0
7909,G,21673,2015-12-23T20:44:02Z,False,0,L3,2,0.0,1.0,6.0
7910,F,21674,2015-12-23T20:54:10Z,False,0,L1,0,0.0,0.0,6.0
7911,H,21675,2015-12-23T21:37:29Z,False,0,L6,5,0.0,0.0,6.0
7912,C,21676,2015-12-23T22:11:47Z,False,1,L5,4,0.0,37.0,6.0
7913,G,21677,2015-12-23T22:34:30Z,False,0,L1,0,0.0,1.0,6.0
7914,J,21678,2015-12-23T22:34:32Z,False,0,L1,0,1.0,1.0,6.0
7915,E,21679,2015-12-23T22:58:25Z,True,0,L1,0,76.0,0.0,6.0
7916,J,21680,2015-12-24T00:22:18Z,False,0,L4,3,1.0,1.0,6.0
7917,D,21681,2015-12-24T00:25:20Z,True,0,L2,1,86.0,0.0,6.0
7918,B,21682,2015-12-24T00:30:22Z,True,1,L2,1,77.0,42.0,6.0
7919,G,21683,2015-12-24T01:09:25Z,False,0,L1,0,0.0,1.0,6.0
7920,C,21684,2015-12-24T01:15:15Z,False,0,L1,0,0.0,38.0,6.0
7921,H,21685,2015-12-24T05:00:15Z,False,0,L1,0,0.0,0.0,6.0
7922,J,21686,2015-12-24T13:34:48Z,False,0,L4,3,1.0,1.0,6.0
7923,J,21687,2015-12-24T15:33:16Z,False,0,L4,3,1.0,1.0,6.0
7924,C,21688,2015-12-24T17:39:24Z,False,1,L1,0,0.0,38.0,6.0
7925,F,21689,2015-12-24T19:10:37Z,False,0,L4,3,0.0,0.0,6.0
7926,E,21690,2015-12-24T19:11:31Z,True,0,L1,0,75.0,0.0,6.0
7927,G,21691,2015-12-24T22:27:36Z,False,0,L1,0,0.0,1.0,6.0
7928,J,21692,2015-12-24T22:31:35Z,False,0,L4,3,1.0,1.0,6.0
7929,H,21693,2015-12-24T23:16:07Z,False,0,L1,0,0.0,0.0,6.0
7930,J,21694,2015-12-24T23:30:31Z,False,0,L4,3,1.0,1.0,6.0
7931,F,21695,2015-12-25T00:22:05Z,False,0,L5,4,0.0,0.0,6.0
7932,H,21696,2015-12-25T01:11:13Z,False,0,L5,4,0.0,0.0,6.0
7933,C,21697,2015-12-25T17:15:49Z,False,0,L4,3,0.0,39.0,6.0
7934,C,21698,2015-12-26T01:49:09Z,False,1,L3,2,0.0,39.0,6.0
7935,I,21699,2015-12-26T02:54:31Z,False,0,L1,0,0.0,0.0,6.0
7936,J,21700,2015-12-26T10:41:31Z,False,0,L5,4,1.0,1.0,6.0
7937,J,21701,2015-12-26T11:35:28Z,False,0,L4,3,1.0,1.0,6.0
7938,J,21702,2015-12-26T12:31:34Z,False,0,L5,4,1.0,1.0,6.0
7939,J,21703,2015-12-26T15:27:06Z,False,0,L1,0,1.0,1.0,6.0
7940,F,21704,2015-12-26T19:17:19Z,False,0,L2,1,0.0,0.0,6.0
7941,H,21705,2015-12-26T20:54:05Z,False,0,L4,3,0.0,0.0,6.0
7942,I,21706,2015-12-26T21:05:58Z,False,0,L4,3,0.0,0.0,6.0
7943,J,21707,2015-12-26T21:24:41Z,False,0,L1,0,1.0,1.0,6.0
7944,J,21708,2015-12-26T22:27:16Z,False,0,L3,2,1.0,1.0,6.0
7945,C,21709,2015-12-27T01:06:36Z,False,0,L2,1,0.0,40.0,6.0
7946,B,21710,2015-12-27T05:40:28Z,True,1,L1,0,76.0,43.0,6.0
7947,I,21711,2015-12-27T17:15:14Z,False,0,L3,2,0.0,0.0,6.0
7948,J,21712,2015-12-27T17:46:34Z,False,0,L4,3,1.0,1.0,6.0
7949,F,21713,2015-12-27T18:29:44Z,False,0,L4,3,0.0,0.0,6.0
7950,N,21714,2015-12-27T21:04:57Z,True,0,L3,2,2.0,0.0,2.0
7951,H,21715,2015-12-27T22:23:27Z,False,0,L1,0,0.0,0.0,6.0
7952,I,21716,2015-12-27T23:50:42Z,False,0,L1,0,0.0,0.0,6.0
7953,I,21717,2015-12-28T01:05:02Z,False,0,L1,0,0.0,0.0,6.0
7954,H,21718,2015-12-28T02:58:34Z,False,0,L1,0,0.0,0.0,6.0
7955,H,21719,2015-12-28T05:08:38Z,False,0,L4,3,0.0,0.0,6.0
7956,B,21720,2015-12-28T07:13:49Z,True,1,L3,2,76.0,44.0,6.0
7957,J,21721,2015-12-28T10:31:59Z,False,0,L1,0,1.0,1.0,6.0
7958,J,21722,2015-12-28T11:54:12Z,False,0,L2,1,1.0,1.0,6.0
7959,J,21723,2015-12-28T12:50:50Z,False,0,L5,4,1.0,1.0,6.0
7960,G,21724,2015-12-28T14:39:42Z,False,0,L1,0,0.0,1.0,6.0
7961,F,21725,2015-12-28T14:49:35Z,False,0,L5,4,0.0,0.0,6.0
7962,J,21726,2015-12-28T15:33:39Z,False,0,L1,0,1.0,1.0,6.0
7963,G,21727,2015-12-28T17:39:23Z,False,0,L1,0,0.0,1.0,6.0
7964,B,21728,2015-12-28T18:34:43Z,True,1,L3,2,77.0,45.0,6.0
7965,G,21729,2015-12-28T19:26:30Z,False,0,L4,3,0.0,1.0,6.0
7966,H,21730,2015-12-28T21:23:35Z,False,0,L3,2,0.0,0.0,6.0
7967,G,21731,2015-12-28T21:31:04Z,False,0,L6,5,0.0,1.0,6.0
7968,C,21732,2015-12-28T21:46:09Z,False,0,L1,0,0.0,40.0,6.0
7969,J,21733,2015-12-28T22:29:06Z,False,0,L3,2,1.0,1.0,6.0
7970,J,21734,2015-12-28T23:34:36Z,False,0,L1,0,1.0,1.0,6.0
7971,G,21735,2015-12-29T00:03:14Z,False,0,L5,4,0.0,1.0,6.0
7972,D,21736,2015-12-29T08:25:20Z,True,0,L1,0,81.0,0.0,6.0
7973,J,21737,2015-12-29T13:34:51Z,False,0,L1,0,1.0,1.0,6.0
7974,J,21738,2015-12-29T14:58:39Z,False,0,L4,3,1.0,1.0,6.0
7975,F,21739,2015-12-29T17:01:31Z,False,0,L5,4,0.0,0.0,6.0
7976,L,21740,2015-12-29T17:38:20Z,True,0,L2,1,4.0,0.0,3.0
7977,H,21741,2015-12-29T20:00:49Z,False,0,L1,0,0.0,0.0,6.0
7978,B,21742,2015-12-29T20:27:00Z,True,1,L4,3,77.0,46.0,6.0
7979,I,21743,2015-12-29T21:16:52Z,False,0,L1,0,0.0,0.0,6.0
7980,G,21744,2015-12-29T21:28:45Z,False,0,L4,3,0.0,1.0,6.0
7981,C,21745,2015-12-29T22:04:21Z,False,0,L1,0,0.0,40.0,6.0
7982,J,21746,2015-12-29T22:25:19Z,False,0,L6,5,1.0,1.0,6.0
7983,J,21747,2015-12-29T23:52:15Z,False,0,L2,1,1.0,1.0,6.0
7984,D,21748,2015-12-30T08:15:47Z,True,0,L1,0,81.0,0.0,6.0
7985,J,21749,2015-12-30T13:29:37Z,False,0,L1,0,1.0,1.0,6.0
7986,F,21750,2015-12-30T13:39:29Z,False,0,L4,3,0.0,0.0,6.0
7987,J,21751,2015-12-30T15:01:37Z,False,0,L1,0,1.0,1.0,6.0
7988,I,21752,2015-12-30T15:38:24Z,False,0,L1,0,0.0,0.0,6.0
7989,G,21753,2015-12-30T17:33:19Z,False,0,L1,0,0.0,1.0,6.0
7990,G,21754,2015-12-30T20:25:42Z,False,0,L1,0,0.0,1.0,6.0
7991,I,21755,2015-12-30T22:19:31Z,False,0,L4,3,0.0,0.0,6.0
7992,J,21756,2015-12-30T22:27:29Z,False,0,L3,2,1.0,1.0,6.0
7993,H,21757,2015-12-30T22:31:49Z,False,0,L3,2,0.0,0.0,6.0
7994,G,21758,2015-12-30T23:10:29Z,False,0,L1,0,0.0,1.0,6.0
7995,H,21759,2015-12-31T00:03:51Z,False,0,L1,0,0.0,0.0,6.0
7996,J,21760,2015-12-31T00:03:58Z,False,0,L5,4,1.0,1.0,6.0
7997,G,21761,2015-12-31T01:27:17Z,False,0,L4,3,0.0,1.0,6.0
7998,C,21762,2015-12-31T02:01:16Z,False,0,L1,0,0.0,40.0,6.0
7999,H,21763,2015-12-31T03:28:58Z,False,0,L2,1,0.0,0.0,6.0
8000,D,21764,2015-12-31T08:16:10Z,True,0,L4,3,81.0,0.0,6.0
8001,J,21765,2015-12-31T13:30:52Z,False,0,L1,0,1.0,1.0,6.0
8002,J,21766,2015-12-31T14:49:09Z,False,0,L1,0,1.0,1.0,6.0
8003,G,21767,2015-12-31T16:53:29Z,False,0,L1,0,0.0,1.0,6.0
8004,C,21768,2015-12-31T17:19:10Z,False,1,L1,0,0.0,40.0,6.0
8005,G,21769,2015-12-31T21:37:45Z,False,0,L3,2,0.0,1.0,6.0
8006,I,21770,2015-12-31T21:39:32Z,False,0,L3,2,0.0,0.0,6.0
8007,J,21771,2015-12-31T22:28:53Z,False,0,L3,2,1.0,1.0,6.0
8008,J,21772,2015-12-31T23:23:54Z,False,0,L1,0,1.0,1.0,6.0
8009,C,21773,2016-01-01T02:07:11Z,False,1,L1,0,0.0,41.0,6.0
8010,B,21774,2016-01-01T08:21:31Z,True,1,L1,0,74.0,45.0,6.0
8011,B,21775,2016-01-02T02:40:15Z,True,1,L2,1,73.0,46.0,6.0
8012,J,21776,2016-01-02T10:35:53Z,False,0,L3,2,1.0,1.0,6.0
8013,B,21777,2016-01-02T10:49:56Z,True,1,L4,3,74.0,47.0,6.0
8014,J,21778,2016-01-02T12:55:16Z,False,0,L1,0,1.0,1.0,6.0
8015,J,21779,2016-01-02T13:57:32Z,False,0,L2,1,1.0,1.0,6.0
8016,J,21780,2016-01-02T15:06:47Z,False,0,L5,4,1.0,1.0,6.0
8017,I,21781,2016-01-02T16:40:11Z,False,0,L1,0,0.0,0.0,6.0
8018,B,21782,2016-01-02T17:36:33Z,True,1,L1,0,75.0,48.0,6.0
8019,J,21783,2016-01-02T21:26:00Z,False,0,L4,3,1.0,1.0,6.0
8020,J,21784,2016-01-02T22:36:37Z,False,0,L1,0,1.0,1.0,6.0
8021,C,21785,2016-01-02T22:50:23Z,False,1,L4,3,0.0,42.0,6.0
8022,I,21786,2016-01-03T01:47:03Z,False,0,L4,3,0.0,0.0,6.0
8023,B,21787,2016-01-03T03:20:07Z,True,1,L6,5,76.0,49.0,6.0
8024,D,21788,2016-01-03T08:14:48Z,True,0,L1,0,80.0,0.0,6.0
8025,J,21789,2016-01-03T19:28:23Z,False,0,L1,0,1.0,1.0,6.0
8026,H,21790,2016-01-03T21:32:56Z,False,0,L1,0,0.0,0.0,6.0
8027,H,21791,2016-01-04T00:30:19Z,False,0,L5,4,0.0,0.0,6.0
8028,C,21792,2016-01-04T01:14:45Z,False,1,L3,2,0.0,43.0,6.0
8029,H,21793,2016-01-04T05:01:22Z,False,0,L1,0,0.0,0.0,6.0
8030,E,21794,2016-01-04T06:14:33Z,True,0,L3,2,68.0,0.0,6.0
8031,D,21795,2016-01-04T06:17:42Z,True,0,L3,2,80.0,0.0,6.0
8032,J,21796,2016-01-04T10:29:49Z,False,0,L1,0,1.0,1.0,6.0
8033,J,21797,2016-01-04T12:26:46Z,False,0,L2,1,1.0,1.0,6.0
8034,G,21798,2016-01-04T15:05:30Z,False,0,L5,4,0.0,1.0,6.0
8035,J,21799,2016-01-04T15:40:43Z,False,0,L6,5,1.0,1.0,6.0
8036,I,21800,2016-01-04T16:15:28Z,False,0,L2,1,0.0,0.0,6.0
8037,H,21801,2016-01-04T16:50:38Z,False,0,L1,0,0.0,0.0,6.0
8038,G,21802,2016-01-04T16:54:50Z,False,0,L1,0,0.0,1.0,6.0
8039,J,21803,2016-01-04T17:19:28Z,False,0,L1,0,1.0,1.0,6.0
8040,I,21804,2016-01-04T19:04:05Z,False,0,L1,0,0.0,0.0,6.0
8041,G,21805,2016-01-04T19:43:51Z,False,0,L5,4,0.0,1.0,6.0
8042,E,21806,2016-01-04T20:11:07Z,True,0,L1,0,69.0,0.0,6.0
8043,J,21807,2016-01-04T20:46:52Z,False,0,L1,0,1.0,1.0,6.0
8044,C,21808,2016-01-04T22:04:45Z,False,1,L1,0,0.0,44.0,6.0
8045,I,21809,2016-01-04T22:04:55Z,False,0,L1,0,0.0,0.0,6.0
8046,J,21810,2016-01-04T22:37:00Z,False,0,L3,2,1.0,1.0,6.0
8047,J,21811,2016-01-04T23:56:28Z,False,0,L4,3,1.0,1.0,6.0
8048,I,21812,2016-01-05T00:56:23Z,False,0,L3,2,0.0,0.0,6.0
8049,G,21813,2016-01-05T00:57:52Z,False,0,L1,0,0.0,1.0,6.0
8050,H,21814,2016-01-05T01:22:21Z,False,0,L2,1,0.0,0.0,6.0
8051,D,21815,2016-01-05T04:44:58Z,True,0,L5,4,80.0,0.0,6.0
8052,J,21816,2016-01-05T13:30:53Z,False,0,L3,2,1.0,1.0,6.0
8053,J,21817,2016-01-05T14:59:52Z,False,0,L5,4,1.0,1.0,6.0
8054,I,21818,2016-01-05T16:16:50Z,False,0,L5,4,0.0,0.0,6.0
8055,J,21819,2016-01-05T17:37:50Z,False,0,L7,6,1.0,1.0,6.0
