,traveller_unique_ID,Passage_unique_ID,passage_timestamp,air_mode,referral_to_secondary_ind,location_code,loc_encode,last_90d_air_passage_count,last_90d_referral_count,last_90d_location_count,passage_date,passage_date_month,month
6031,I,19795,2015-08-14T16:33:52Z,False,0,L3,2,1.0,1.0,6.0,2015-08-14,8,8 August
6032,F,19796,2015-08-14T16:55:17Z,False,0,L3,2,1.0,0.0,7.0,2015-08-14,8,8 August
6033,G,19797,2015-08-14T17:22:07Z,False,0,L1,0,1.0,0.0,6.0,2015-08-14,8,8 August
6034,A,19798,2015-08-14T18:22:30Z,True,0,L1,0,53.0,0.0,6.0,2015-08-14,8,8 August
6035,I,19799,2015-08-14T19:22:57Z,False,0,L1,0,1.0,1.0,6.0,2015-08-14,8,8 August
6036,B,19800,2015-08-14T19:25:41Z,True,0,L2,1,49.0,10.0,6.0,2015-08-14,8,8 August
6037,F,19801,2015-08-14T20:13:15Z,False,0,L1,0,1.0,0.0,7.0,2015-08-14,8,8 August
6038,G,19802,2015-08-14T20:38:09Z,False,0,L2,1,1.0,0.0,6.0,2015-08-14,8,8 August
6039,E,19803,2015-08-14T21:10:31Z,True,0,L1,0,79.0,0.0,6.0,2015-08-14,8,8 August
6040,J,19804,2015-08-14T21:33:26Z,False,0,L4,3,1.0,0.0,6.0,2015-08-14,8,8 August
6041,H,19805,2015-08-14T21:50:11Z,False,0,L2,1,0.0,1.0,6.0,2015-08-14,8,8 August
6042,J,19806,2015-08-14T22:39:24Z,False,0,L1,0,1.0,0.0,6.0,2015-08-14,8,8 August
6043,G,19807,2015-08-14T23:10:43Z,False,0,L4,3,1.0,0.0,6.0,2015-08-14,8,8 August
6044,H,19808,2015-08-15T00:52:25Z,False,0,L3,2,0.0,1.0,6.0,2015-08-15,8,8 August
6045,G,19809,2015-08-15T01:34:48Z,False,0,L1,0,1.0,0.0,6.0,2015-08-15,8,8 August
6046,G,19810,2015-08-15T05:12:34Z,False,0,L1,0,1.0,0.0,6.0,2015-08-15,8,8 August
6047,D,19811,2015-08-15T07:48:13Z,True,0,L1,0,74.0,0.0,6.0,2015-08-15,8,8 August
6048,E,19812,2015-08-15T15:43:44Z,True,0,L4,3,80.0,0.0,6.0,2015-08-15,8,8 August
6049,F,19813,2015-08-15T20:18:26Z,False,0,L1,0,1.0,0.0,7.0,2015-08-15,8,8 August
6050,B,19814,2015-08-16T02:53:51Z,True,0,L4,3,49.0,10.0,6.0,2015-08-16,8,8 August
6051,D,19815,2015-08-16T07:47:57Z,True,0,L6,5,74.0,0.0,6.0,2015-08-16,8,8 August
6052,H,19816,2015-08-16T21:02:08Z,False,0,L4,3,0.0,1.0,6.0,2015-08-16,8,8 August
6053,E,19817,2015-08-16T23:06:02Z,True,0,L4,3,81.0,0.0,6.0,2015-08-16,8,8 August
6054,H,19818,2015-08-17T00:49:48Z,False,0,L2,1,0.0,1.0,6.0,2015-08-17,8,8 August
6055,D,19819,2015-08-17T05:22:43Z,True,0,L1,0,74.0,0.0,6.0,2015-08-17,8,8 August
6056,J,19820,2015-08-17T09:22:17Z,False,0,L1,0,1.0,0.0,6.0,2015-08-17,8,8 August
6057,J,19821,2015-08-17T10:18:01Z,False,0,L4,3,1.0,0.0,6.0,2015-08-17,8,8 August
6058,J,19822,2015-08-17T11:13:58Z,False,0,L1,0,1.0,0.0,6.0,2015-08-17,8,8 August
6059,H,19823,2015-08-17T14:10:43Z,False,0,L1,0,0.0,1.0,6.0,2015-08-17,8,8 August
6060,J,19824,2015-08-17T14:12:24Z,False,0,L1,0,1.0,0.0,6.0,2015-08-17,8,8 August
6061,G,19825,2015-08-17T15:48:58Z,False,0,L5,4,1.0,0.0,6.0,2015-08-17,8,8 August
6062,E,19826,2015-08-17T16:10:35Z,True,0,L1,0,81.0,0.0,6.0,2015-08-17,8,8 August
6063,F,19827,2015-08-17T16:27:21Z,False,0,L1,0,1.0,0.0,7.0,2015-08-17,8,8 August
6064,I,19828,2015-08-17T16:52:43Z,False,0,L1,0,1.0,1.0,6.0,2015-08-17,8,8 August
6065,G,19829,2015-08-17T19:07:06Z,False,0,L1,0,1.0,0.0,6.0,2015-08-17,8,8 August
6066,B,19830,2015-08-17T20:30:39Z,True,0,L5,4,50.0,10.0,6.0,2015-08-17,8,8 August
6067,F,19831,2015-08-17T21:15:52Z,False,0,L1,0,1.0,0.0,7.0,2015-08-17,8,8 August
6068,G,19832,2015-08-17T21:16:46Z,False,0,L4,3,1.0,0.0,6.0,2015-08-17,8,8 August
6069,J,19833,2015-08-17T21:32:44Z,False,0,L1,0,1.0,0.0,6.0,2015-08-17,8,8 August
6070,J,19834,2015-08-17T22:52:10Z,False,0,L4,3,1.0,0.0,6.0,2015-08-17,8,8 August
6071,G,19835,2015-08-17T23:36:42Z,False,0,L4,3,1.0,0.0,6.0,2015-08-17,8,8 August
6072,A,19836,2015-08-18T00:07:28Z,True,0,L4,3,54.0,0.0,6.0,2015-08-18,8,8 August
6073,I,19837,2015-08-18T01:31:28Z,False,0,L3,2,1.0,1.0,6.0,2015-08-18,8,8 August
6074,J,19838,2015-08-18T02:37:07Z,False,0,L1,0,1.0,0.0,6.0,2015-08-18,8,8 August
6075,D,19839,2015-08-18T05:47:57Z,True,0,L4,3,74.0,0.0,6.0,2015-08-18,8,8 August
6076,F,19840,2015-08-18T16:16:56Z,False,0,L6,5,1.0,0.0,7.0,2015-08-18,8,8 August
6077,H,19841,2015-08-18T16:56:41Z,False,0,L3,2,0.0,1.0,6.0,2015-08-18,8,8 August
6078,I,19842,2015-08-18T17:02:51Z,False,0,L5,4,1.0,1.0,6.0,2015-08-18,8,8 August
6079,G,19843,2015-08-18T18:47:33Z,False,0,L1,0,1.0,0.0,6.0,2015-08-18,8,8 August
6080,B,19844,2015-08-18T19:34:00Z,True,0,L5,4,51.0,10.0,6.0,2015-08-18,8,8 August
6081,G,19845,2015-08-18T21:17:21Z,False,0,L1,0,1.0,0.0,6.0,2015-08-18,8,8 August
6082,H,19846,2015-08-18T21:30:22Z,False,0,L4,3,0.0,1.0,6.0,2015-08-18,8,8 August
6083,E,19847,2015-08-18T23:34:40Z,True,0,L1,0,81.0,0.0,6.0,2015-08-18,8,8 August
6084,G,19848,2015-08-18T23:42:32Z,False,0,L4,3,1.0,0.0,6.0,2015-08-18,8,8 August
6085,F,19849,2015-08-19T01:14:03Z,False,0,L4,3,1.0,0.0,7.0,2015-08-19,8,8 August
6086,G,19850,2015-08-19T01:41:49Z,False,0,L3,2,1.0,0.0,6.0,2015-08-19,8,8 August
6087,H,19851,2015-08-19T02:31:13Z,False,0,L1,0,0.0,1.0,6.0,2015-08-19,8,8 August
6088,G,19852,2015-08-19T03:45:46Z,False,0,L3,2,1.0,0.0,6.0,2015-08-19,8,8 August
6089,I,19853,2015-08-19T04:42:21Z,False,0,L1,0,1.0,1.0,6.0,2015-08-19,8,8 August
6090,D,19854,2015-08-19T07:49:51Z,True,0,L5,4,74.0,0.0,6.0,2015-08-19,8,8 August
6091,J,19855,2015-08-19T12:28:08Z,False,0,L5,4,1.0,0.0,6.0,2015-08-19,8,8 August
6092,J,19856,2015-08-19T14:23:27Z,False,0,L1,0,1.0,0.0,6.0,2015-08-19,8,8 August
6093,G,19857,2015-08-19T14:35:37Z,False,0,L5,4,1.0,0.0,6.0,2015-08-19,8,8 August
6094,A,19858,2015-08-19T15:05:28Z,True,0,L2,1,55.0,0.0,6.0,2015-08-19,8,8 August
6095,I,19859,2015-08-19T16:49:27Z,False,0,L5,4,1.0,1.0,6.0,2015-08-19,8,8 August
6096,F,19860,2015-08-19T18:19:25Z,False,0,L1,0,1.0,0.0,7.0,2015-08-19,8,8 August
6097,B,19861,2015-08-19T19:17:16Z,True,0,L3,2,51.0,10.0,6.0,2015-08-19,8,8 August
6098,J,19862,2015-08-19T19:31:49Z,False,0,L6,5,1.0,0.0,6.0,2015-08-19,8,8 August
6099,G,19863,2015-08-19T20:07:45Z,False,0,L2,1,1.0,0.0,6.0,2015-08-19,8,8 August
6100,J,19864,2015-08-19T21:31:51Z,False,0,L4,3,1.0,0.0,6.0,2015-08-19,8,8 August
6101,J,19865,2015-08-19T22:50:08Z,False,0,L3,2,1.0,0.0,6.0,2015-08-19,8,8 August
6102,F,19866,2015-08-19T23:24:36Z,False,0,L4,3,1.0,0.0,7.0,2015-08-19,8,8 August
6103,G,19867,2015-08-19T23:25:55Z,False,0,L1,0,1.0,0.0,6.0,2015-08-19,8,8 August
6104,E,19868,2015-08-19T23:27:41Z,True,0,L4,3,82.0,0.0,6.0,2015-08-19,8,8 August
6105,H,19869,2015-08-20T00:14:45Z,False,0,L2,1,0.0,1.0,6.0,2015-08-20,8,8 August
6106,G,19870,2015-08-20T02:07:51Z,False,0,L1,0,1.0,0.0,6.0,2015-08-20,8,8 August
6107,D,19871,2015-08-20T07:56:24Z,True,0,L1,0,74.0,0.0,6.0,2015-08-20,8,8 August
6108,G,19872,2015-08-20T14:55:57Z,False,0,L1,0,1.0,0.0,6.0,2015-08-20,8,8 August
6109,I,19873,2015-08-20T17:33:20Z,False,0,L3,2,1.0,1.0,6.0,2015-08-20,8,8 August
6110,B,19874,2015-08-20T18:33:23Z,True,0,L2,1,51.0,10.0,6.0,2015-08-20,8,8 August
6111,G,19875,2015-08-20T19:38:16Z,False,0,L4,3,1.0,0.0,6.0,2015-08-20,8,8 August
6112,H,19876,2015-08-20T21:41:04Z,False,0,L6,5,0.0,1.0,6.0,2015-08-20,8,8 August
6113,G,19877,2015-08-20T22:12:49Z,False,0,L1,0,1.0,0.0,6.0,2015-08-20,8,8 August
6114,E,19878,2015-08-20T22:42:27Z,True,0,L1,0,81.0,0.0,6.0,2015-08-20,8,8 August
6115,F,19879,2015-08-20T22:42:32Z,False,0,L3,2,1.0,0.0,7.0,2015-08-20,8,8 August
6116,I,19880,2015-08-21T00:46:15Z,False,0,L3,2,1.0,1.0,6.0,2015-08-21,8,8 August
6117,F,19881,2015-08-21T01:20:37Z,False,0,L1,0,1.0,0.0,7.0,2015-08-21,8,8 August
6118,J,19882,2015-08-21T01:48:00Z,False,0,L1,0,1.0,0.0,6.0,2015-08-21,8,8 August
6119,D,19883,2015-08-21T05:45:55Z,True,0,L2,1,74.0,0.0,6.0,2015-08-21,8,8 August
6120,G,19884,2015-08-21T13:44:51Z,False,0,L4,3,1.0,0.0,6.0,2015-08-21,8,8 August
6121,D,19885,2015-08-21T14:43:52Z,True,0,L3,2,75.0,0.0,6.0,2015-08-21,8,8 August
6122,L,19886,2015-08-21T15:47:51Z,True,0,L3,2,3.0,0.0,3.0,2015-08-21,8,8 August
6123,A,19887,2015-08-21T16:00:25Z,True,0,L3,2,56.0,0.0,6.0,2015-08-21,8,8 August
6124,F,19888,2015-08-21T16:21:21Z,False,0,L1,0,1.0,0.0,7.0,2015-08-21,8,8 August
6125,I,19889,2015-08-21T16:57:01Z,False,0,L4,3,1.0,1.0,6.0,2015-08-21,8,8 August
6126,B,19890,2015-08-21T18:16:15Z,True,0,L3,2,52.0,10.0,6.0,2015-08-21,8,8 August
6127,G,19891,2015-08-21T19:06:42Z,False,0,L1,0,1.0,0.0,6.0,2015-08-21,8,8 August
6128,H,19892,2015-08-21T21:06:06Z,False,0,L2,1,0.0,1.0,6.0,2015-08-21,8,8 August
6129,E,19893,2015-08-21T22:03:38Z,True,0,L2,1,81.0,0.0,6.0,2015-08-21,8,8 August
6130,G,19894,2015-08-21T23:41:52Z,False,0,L1,0,1.0,0.0,6.0,2015-08-21,8,8 August
6131,F,19895,2015-08-21T23:49:53Z,False,0,L4,3,1.0,0.0,7.0,2015-08-21,8,8 August
6132,H,19896,2015-08-22T01:10:03Z,False,0,L1,0,0.0,1.0,6.0,2015-08-22,8,8 August
6133,A,19897,2015-08-22T01:38:00Z,True,0,L6,5,57.0,0.0,6.0,2015-08-22,8,8 August
6134,G,19898,2015-08-22T02:08:54Z,False,0,L3,2,1.0,0.0,6.0,2015-08-22,8,8 August
6135,G,19899,2015-08-22T03:56:02Z,False,0,L3,2,1.0,0.0,6.0,2015-08-22,8,8 August
6136,D,19900,2015-08-22T07:49:27Z,True,0,L3,2,75.0,0.0,6.0,2015-08-22,8,8 August
6137,J,19901,2015-08-22T12:55:40Z,False,0,L6,5,1.0,0.0,6.0,2015-08-22,8,8 August
6138,H,19902,2015-08-22T17:10:28Z,False,0,L4,3,0.0,1.0,6.0,2015-08-22,8,8 August
6139,F,19903,2015-08-22T18:40:37Z,False,0,L4,3,1.0,0.0,7.0,2015-08-22,8,8 August
6140,E,19904,2015-08-22T21:46:33Z,True,0,L3,2,82.0,0.0,6.0,2015-08-22,8,8 August
6141,F,19905,2015-08-22T23:15:21Z,False,0,L1,0,1.0,0.0,7.0,2015-08-22,8,8 August
6142,F,19906,2015-08-23T01:01:56Z,False,0,L4,3,1.0,0.0,7.0,2015-08-23,8,8 August
6143,B,19907,2015-08-23T03:34:16Z,True,0,L2,1,51.0,10.0,6.0,2015-08-23,8,8 August
6144,D,19908,2015-08-23T07:52:31Z,True,0,L4,3,75.0,0.0,6.0,2015-08-23,8,8 August
6145,B,19909,2015-08-23T23:16:54Z,True,0,L2,1,52.0,10.0,6.0,2015-08-23,8,8 August
6146,E,19910,2015-08-24T03:11:00Z,True,0,L4,3,81.0,0.0,6.0,2015-08-24,8,8 August
6147,D,19911,2015-08-24T07:44:53Z,True,0,L1,0,75.0,0.0,6.0,2015-08-24,8,8 August
6148,G,19912,2015-08-24T15:39:25Z,False,0,L5,4,1.0,0.0,6.0,2015-08-24,8,8 August
6149,I,19913,2015-08-24T16:07:47Z,False,0,L4,3,1.0,1.0,6.0,2015-08-24,8,8 August
6150,F,19914,2015-08-24T16:28:52Z,False,0,L5,4,1.0,0.0,7.0,2015-08-24,8,8 August
6151,E,19915,2015-08-24T17:26:33Z,True,0,L1,0,82.0,0.0,6.0,2015-08-24,8,8 August
6152,H,19916,2015-08-24T17:42:03Z,False,0,L4,3,0.0,1.0,6.0,2015-08-24,8,8 August
6153,F,19917,2015-08-24T17:44:12Z,False,0,L4,3,1.0,0.0,7.0,2015-08-24,8,8 August
6154,B,19918,2015-08-24T19:05:36Z,True,0,L2,1,52.0,9.0,6.0,2015-08-24,8,8 August
6155,G,19919,2015-08-24T21:17:39Z,False,0,L1,0,1.0,0.0,6.0,2015-08-24,8,8 August
6156,G,19920,2015-08-24T23:45:43Z,False,0,L4,3,1.0,0.0,6.0,2015-08-24,8,8 August
6157,H,19921,2015-08-24T23:45:58Z,False,0,L5,4,0.0,1.0,6.0,2015-08-24,8,8 August
6158,E,19922,2015-08-25T01:20:15Z,True,0,L3,2,82.0,0.0,6.0,2015-08-25,8,8 August
6159,I,19923,2015-08-25T01:42:21Z,False,0,L5,4,1.0,1.0,6.0,2015-08-25,8,8 August
6160,D,19924,2015-08-25T05:50:10Z,True,0,L4,3,75.0,0.0,6.0,2015-08-25,8,8 August
6161,G,19925,2015-08-25T16:42:37Z,False,0,L1,0,1.0,0.0,6.0,2015-08-25,8,8 August
6162,A,19926,2015-08-25T17:32:00Z,True,0,L1,0,57.0,0.0,6.0,2015-08-25,8,8 August
6163,I,19927,2015-08-25T19:03:50Z,False,0,L4,3,1.0,1.0,6.0,2015-08-25,8,8 August
6164,B,19928,2015-08-25T19:21:46Z,True,0,L5,4,52.0,9.0,6.0,2015-08-25,8,8 August
6165,F,19929,2015-08-25T20:38:04Z,False,0,L4,3,1.0,0.0,7.0,2015-08-25,8,8 August
6166,G,19930,2015-08-25T21:28:32Z,False,0,L1,0,1.0,0.0,6.0,2015-08-25,8,8 August
6167,E,19931,2015-08-25T22:45:13Z,True,0,L1,0,83.0,0.0,6.0,2015-08-25,8,8 August
6168,G,19932,2015-08-25T23:36:44Z,False,0,L1,0,1.0,0.0,6.0,2015-08-25,8,8 August
6169,H,19933,2015-08-25T23:55:33Z,False,0,L4,3,0.0,1.0,6.0,2015-08-25,8,8 August
6170,I,19934,2015-08-26T00:13:27Z,False,0,L3,2,1.0,1.0,6.0,2015-08-26,8,8 August
6171,F,19935,2015-08-26T00:55:54Z,False,0,L4,3,1.0,0.0,7.0,2015-08-26,8,8 August
6172,A,19936,2015-08-26T01:31:22Z,True,0,L2,1,58.0,0.0,6.0,2015-08-26,8,8 August
6173,H,19937,2015-08-26T01:37:24Z,False,0,L4,3,0.0,1.0,6.0,2015-08-26,8,8 August
6174,G,19938,2015-08-26T01:47:26Z,False,0,L1,0,1.0,0.0,6.0,2015-08-26,8,8 August
6175,A,19939,2015-08-26T02:49:23Z,True,0,L1,0,59.0,0.0,6.0,2015-08-26,8,8 August
6176,D,19940,2015-08-26T05:47:50Z,True,0,L2,1,76.0,0.0,6.0,2015-08-26,8,8 August
6177,F,19941,2015-08-26T15:53:48Z,False,0,L1,0,1.0,0.0,7.0,2015-08-26,8,8 August
6178,I,19942,2015-08-26T17:12:35Z,False,0,L1,0,1.0,1.0,6.0,2015-08-26,8,8 August
6179,F,19943,2015-08-26T19:16:54Z,False,0,L1,0,1.0,0.0,7.0,2015-08-26,8,8 August
6180,B,19944,2015-08-26T20:37:03Z,True,0,L1,0,53.0,9.0,6.0,2015-08-26,8,8 August
6181,I,19945,2015-08-26T20:52:22Z,False,0,L1,0,1.0,1.0,6.0,2015-08-26,8,8 August
6182,G,19946,2015-08-26T23:42:28Z,False,0,L1,0,1.0,0.0,6.0,2015-08-26,8,8 August
6183,E,19947,2015-08-26T23:44:43Z,True,0,L1,0,83.0,0.0,6.0,2015-08-26,8,8 August
6184,H,19948,2015-08-27T00:59:20Z,False,0,L4,3,0.0,1.0,6.0,2015-08-27,8,8 August
6185,G,19949,2015-08-27T01:45:57Z,False,0,L4,3,1.0,0.0,6.0,2015-08-27,8,8 August
6186,D,19950,2015-08-27T05:46:12Z,True,0,L4,3,76.0,0.0,6.0,2015-08-27,8,8 August
6187,H,19951,2015-08-27T16:25:57Z,False,0,L1,0,0.0,1.0,6.0,2015-08-27,8,8 August
6188,B,19952,2015-08-27T18:40:40Z,True,0,L3,2,53.0,9.0,6.0,2015-08-27,8,8 August
6189,F,19953,2015-08-27T19:04:47Z,False,0,L3,2,1.0,0.0,7.0,2015-08-27,8,8 August
6190,G,19954,2015-08-27T20:12:08Z,False,0,L1,0,1.0,0.0,6.0,2015-08-27,8,8 August
6191,A,19955,2015-08-27T22:05:32Z,True,0,L3,2,60.0,0.0,6.0,2015-08-27,8,8 August
6192,H,19956,2015-08-27T23:09:10Z,False,0,L4,3,0.0,1.0,6.0,2015-08-27,8,8 August
6193,E,19957,2015-08-27T23:17:32Z,True,0,L1,0,83.0,0.0,6.0,2015-08-27,8,8 August
6194,G,19958,2015-08-27T23:22:24Z,False,0,L3,2,1.0,0.0,6.0,2015-08-27,8,8 August
6195,I,19959,2015-08-27T23:53:45Z,False,0,L2,1,1.0,1.0,6.0,2015-08-27,8,8 August
6196,F,19960,2015-08-28T00:57:21Z,False,0,L1,0,1.0,0.0,7.0,2015-08-28,8,8 August
6197,G,19961,2015-08-28T02:25:13Z,False,0,L5,4,1.0,0.0,6.0,2015-08-28,8,8 August
6198,D,19962,2015-08-28T05:47:50Z,True,0,L1,0,76.0,0.0,6.0,2015-08-28,8,8 August
6199,D,19963,2015-08-28T14:23:49Z,True,0,L2,1,77.0,0.0,6.0,2015-08-28,8,8 August
6200,A,19964,2015-08-28T15:28:08Z,True,0,L2,1,61.0,0.0,6.0,2015-08-28,8,8 August
6201,H,19965,2015-08-28T16:33:51Z,False,0,L4,3,0.0,1.0,6.0,2015-08-28,8,8 August
6202,I,19966,2015-08-28T16:38:28Z,False,0,L1,0,1.0,1.0,6.0,2015-08-28,8,8 August
6203,H,19967,2015-08-28T18:33:28Z,False,0,L6,5,0.0,1.0,6.0,2015-08-28,8,8 August
6204,B,19968,2015-08-28T19:48:57Z,True,0,L5,4,54.0,9.0,6.0,2015-08-28,8,8 August
6205,H,19969,2015-08-28T19:50:36Z,False,0,L5,4,0.0,1.0,6.0,2015-08-28,8,8 August
6206,E,19970,2015-08-28T21:48:04Z,True,0,L5,4,83.0,0.0,6.0,2015-08-28,8,8 August
6207,F,19971,2015-08-28T22:13:40Z,False,0,L4,3,1.0,0.0,7.0,2015-08-28,8,8 August
6208,I,19972,2015-08-28T23:06:58Z,False,0,L2,1,1.0,1.0,6.0,2015-08-28,8,8 August
6209,B,19973,2015-08-29T02:38:34Z,True,0,L4,3,54.0,9.0,6.0,2015-08-29,8,8 August
6210,I,19974,2015-08-29T03:10:58Z,False,0,L1,0,1.0,1.0,6.0,2015-08-29,8,8 August
6211,H,19975,2015-08-29T03:24:40Z,False,0,L1,0,0.0,1.0,6.0,2015-08-29,8,8 August
6212,D,19976,2015-08-29T05:46:45Z,True,0,L5,4,78.0,0.0,6.0,2015-08-29,8,8 August
6213,E,19977,2015-08-29T17:16:42Z,True,0,L3,2,83.0,0.0,6.0,2015-08-29,8,8 August
6214,I,19978,2015-08-29T17:17:26Z,False,0,L4,3,1.0,1.0,6.0,2015-08-29,8,8 August
6215,H,19979,2015-08-29T18:45:44Z,False,0,L4,3,0.0,1.0,6.0,2015-08-29,8,8 August
6216,G,19980,2015-08-29T21:24:42Z,False,0,L1,0,1.0,0.0,6.0,2015-08-29,8,8 August
6217,B,19981,2015-08-29T22:07:26Z,True,0,L2,1,55.0,9.0,6.0,2015-08-29,8,8 August
6218,F,19982,2015-08-30T01:08:19Z,False,0,L3,2,1.0,0.0,7.0,2015-08-30,8,8 August
6219,H,19983,2015-08-30T02:28:15Z,False,0,L3,2,0.0,1.0,6.0,2015-08-30,8,8 August
6220,D,19984,2015-08-30T05:47:17Z,True,0,L3,2,78.0,0.0,6.0,2015-08-30,8,8 August
6221,F,19985,2015-08-30T18:03:58Z,False,0,L1,0,1.0,0.0,7.0,2015-08-30,8,8 August
6222,I,19986,2015-08-30T19:30:30Z,False,0,L1,0,1.0,1.0,6.0,2015-08-30,8,8 August
6223,I,19987,2015-08-30T21:38:18Z,False,0,L1,0,1.0,1.0,6.0,2015-08-30,8,8 August
6224,H,19988,2015-08-30T21:39:41Z,False,0,L1,0,0.0,1.0,6.0,2015-08-30,8,8 August
6225,E,19989,2015-08-31T01:26:22Z,True,0,L2,1,83.0,0.0,6.0,2015-08-31,8,8 August
6226,D,19990,2015-08-31T05:14:51Z,True,0,L1,0,79.0,0.0,6.0,2015-08-31,8,8 August
6227,H,19991,2015-08-31T05:53:34Z,False,0,L3,2,0.0,1.0,6.0,2015-08-31,8,8 August
6228,F,19992,2015-08-31T14:42:50Z,False,0,L3,2,1.0,0.0,7.0,2015-08-31,8,8 August
6229,F,19993,2015-08-31T16:46:47Z,False,0,L1,0,1.0,0.0,7.0,2015-08-31,8,8 August
6230,G,19994,2015-08-31T17:03:28Z,False,0,L4,3,1.0,0.0,6.0,2015-08-31,8,8 August
6231,I,19995,2015-08-31T20:51:30Z,False,0,L1,0,1.0,1.0,6.0,2015-08-31,8,8 August
6232,F,19996,2015-08-31T21:42:58Z,False,0,L1,0,1.0,0.0,7.0,2015-08-31,8,8 August
6233,I,19997,2015-08-31T22:41:11Z,False,0,L1,0,1.0,1.0,6.0,2015-08-31,8,8 August
6234,G,19998,2015-08-31T22:41:29Z,False,0,L3,2,1.0,0.0,6.0,2015-08-31,8,8 August
6235,E,19999,2015-08-31T23:26:45Z,True,0,L3,2,84.0,0.0,6.0,2015-08-31,8,8 August
6236,B,20000,2015-09-01T00:17:01Z,True,1,L1,0,54.0,8.0,6.0,2015-09-01,9,9 September
6237,F,20001,2015-09-01T00:41:48Z,False,0,L3,2,1.0,0.0,7.0,2015-09-01,9,9 September
6238,I,20002,2015-09-01T00:44:12Z,False,0,L5,4,1.0,1.0,6.0,2015-09-01,9,9 September
6239,G,20003,2015-09-01T01:08:38Z,False,0,L2,1,1.0,0.0,6.0,2015-09-01,9,9 September
6240,D,20004,2015-09-01T05:48:30Z,True,0,L1,0,79.0,0.0,6.0,2015-09-01,9,9 September
6241,G,20005,2015-09-01T14:06:43Z,False,0,L6,5,1.0,0.0,6.0,2015-09-01,9,9 September
6242,F,20006,2015-09-01T14:47:35Z,False,0,L1,0,1.0,0.0,7.0,2015-09-01,9,9 September
6243,B,20007,2015-09-01T18:26:21Z,True,0,L1,0,55.0,9.0,6.0,2015-09-01,9,9 September
6244,F,20008,2015-09-01T19:13:57Z,False,0,L1,0,1.0,0.0,7.0,2015-09-01,9,9 September
6245,H,20009,2015-09-01T20:41:17Z,False,0,L1,0,0.0,1.0,6.0,2015-09-01,9,9 September
6246,G,20010,2015-09-01T21:51:07Z,False,0,L1,0,1.0,0.0,6.0,2015-09-01,9,9 September
6247,F,20011,2015-09-01T22:19:40Z,False,0,L1,0,1.0,0.0,7.0,2015-09-01,9,9 September
6248,I,20012,2015-09-01T22:50:35Z,False,0,L3,2,1.0,1.0,6.0,2015-09-01,9,9 September
6249,E,20013,2015-09-02T02:48:34Z,True,0,L4,3,83.0,0.0,6.0,2015-09-02,9,9 September
6250,D,20014,2015-09-02T05:51:05Z,True,0,L1,0,79.0,0.0,6.0,2015-09-02,9,9 September
6251,F,20015,2015-09-02T17:35:47Z,False,0,L2,1,1.0,0.0,7.0,2015-09-02,9,9 September
6252,F,20016,2015-09-02T18:47:41Z,False,0,L1,0,1.0,0.0,7.0,2015-09-02,9,9 September
6253,G,20017,2015-09-02T18:54:14Z,False,0,L4,3,1.0,0.0,6.0,2015-09-02,9,9 September
6254,H,20018,2015-09-02T18:54:23Z,False,0,L4,3,0.0,1.0,6.0,2015-09-02,9,9 September
6255,G,20019,2015-09-02T21:02:52Z,False,0,L3,2,1.0,0.0,6.0,2015-09-02,9,9 September
6256,F,20020,2015-09-02T21:40:39Z,False,0,L1,0,1.0,0.0,7.0,2015-09-02,9,9 September
6257,H,20021,2015-09-02T21:47:42Z,False,0,L6,5,0.0,1.0,6.0,2015-09-02,9,9 September
6258,I,20022,2015-09-02T22:15:01Z,False,0,L4,3,1.0,1.0,6.0,2015-09-02,9,9 September
6259,B,20023,2015-09-02T22:36:43Z,True,0,L1,0,55.0,9.0,6.0,2015-09-02,9,9 September
6260,F,20024,2015-09-02T23:05:26Z,False,0,L1,0,1.0,0.0,7.0,2015-09-02,9,9 September
6261,G,20025,2015-09-02T23:13:49Z,False,0,L4,3,1.0,0.0,6.0,2015-09-02,9,9 September
6262,G,20026,2015-09-03T01:42:38Z,False,0,L1,0,1.0,0.0,6.0,2015-09-03,9,9 September
6263,H,20027,2015-09-03T03:06:07Z,False,0,L1,0,0.0,1.0,6.0,2015-09-03,9,9 September
6264,D,20028,2015-09-03T05:48:26Z,True,0,L1,0,79.0,0.0,6.0,2015-09-03,9,9 September
6265,G,20029,2015-09-03T15:06:49Z,False,0,L1,0,1.0,0.0,6.0,2015-09-03,9,9 September
6266,F,20030,2015-09-03T18:08:39Z,False,0,L1,0,1.0,0.0,7.0,2015-09-03,9,9 September
6267,I,20031,2015-09-03T19:30:54Z,False,0,L1,0,1.0,1.0,6.0,2015-09-03,9,9 September
6268,H,20032,2015-09-03T19:56:32Z,False,0,L3,2,0.0,1.0,6.0,2015-09-03,9,9 September
6269,B,20033,2015-09-03T20:07:33Z,True,0,L2,1,56.0,9.0,6.0,2015-09-03,9,9 September
6270,G,20034,2015-09-03T23:02:01Z,False,0,L1,0,1.0,0.0,6.0,2015-09-03,9,9 September
6271,H,20035,2015-09-03T23:57:26Z,False,0,L1,0,0.0,1.0,6.0,2015-09-03,9,9 September
6272,G,20036,2015-09-04T01:06:34Z,False,0,L1,0,1.0,0.0,6.0,2015-09-04,9,9 September
6273,H,20037,2015-09-04T01:56:21Z,False,0,L2,1,0.0,1.0,6.0,2015-09-04,9,9 September
